"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"CAKE","The Cheesecake Factory Incorporated","53.69","2603190306.99","n/a","1992","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/cake",
"CHEF","The Chefs&#39; Warehouse, Inc.","19.89","522754151.4","n/a","2011","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/chef",
"TCFC","The Community Financial Corporation","20.7","96302444.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcfc",
"DXYN","The Dixie Group, Inc.","4.49","71871277.34","n/a","n/a","Consumer Durables","Home Furnishings","http://www.nasdaq.com/symbol/dxyn",
"ENSG","The Ensign Group, Inc.","21.84","1107747404.4","n/a","2007","Health Care","Hospital/Nursing Management","http://www.nasdaq.com/symbol/ensg",
"XONE","The ExOne Company","12.01","174440890.37","n/a","2013","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/xone",
"FINL","The Finish Line, Inc.","18.45","818391317.85","n/a","1992","Consumer Services","Clothing/Shoe/Accessory Stores","http://www.nasdaq.com/symbol/finl",
"FBMS","The First Bancshares, Inc.","17.59","95041566.81","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbms",
"FLIC","The First of Long Island Corporation","27.35","385749979.4","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/flic",
"TFM","The Fresh Market, Inc.","28.39","1334095668.94","n/a","2010","Consumer Services","Food Chains","http://www.nasdaq.com/symbol/tfm",
"GT","The Goodyear Tire & Rubber Company","32.41","8654847133.31","n/a","n/a","Consumer Durables","Automotive Aftermarket","http://www.nasdaq.com/symbol/gt",
"HABT","The Habit Restaurants, Inc.","20.2","525224967.2","n/a","2014","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/habt",
"HCKT","The Hackett Group, Inc.","13.65","401076489.45","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/hckt",
"HAIN","The Hain Celestial Group, Inc.","40.75","4201383720.75","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/hain",
"CUBA","The Herzfeld Caribbean Basin Fund, Inc.","7.43","41604909.12","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cuba",
"INTG","The Intergroup Corporation","25.6899","61236732.0411","n/a","n/a","Consumer Services","Building operators","http://www.nasdaq.com/symbol/intg",
"JYNT","The Joint Corp.","4.1","40616613.1","n/a","2014","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/jynt",
"KEYW","The KEYW Holding Corporation","6.83","272753761.95","n/a","2010","Technology","EDP Services","http://www.nasdaq.com/symbol/keyw",
"KHC","The Kraft Heinz Company","77.57","94262251531.82","n/a","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/khc",
"MDCO","The Medicines Company","32.84","2286158373.36","n/a","2000","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/mdco",
"MIK","The Michaels Companies, Inc.","24.97","5217799717.68","n/a","2014","Consumer Services","Recreational Products/Toys","http://www.nasdaq.com/symbol/mik",
"MIDD","The Middleby Corporation","101.75","5830893843.5","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/midd",
"NAVG","The Navigators Group, Inc.","82.66","1193727033.26","n/a","1986","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/navg",
"STKS","The ONE Group Hospitality, Inc.","2.76","69440932.08","n/a","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/stks",
"PCLN","The Priceline Group Inc. ","1325.73","65778208489.35","n/a","1999","Miscellaneous","Business Services","http://www.nasdaq.com/symbol/pcln",
"PRSC","The Providence Service Corporation","53.57","823561127.07","n/a","2003","Consumer Services","Transportation Services","http://www.nasdaq.com/symbol/prsc",
"BITE","The Restaurant ETF","25.73","0","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bite",
"RMR","The RMR Group Inc.","23.88","740280000","n/a","n/a","Consumer Services","Professional Services","http://www.nasdaq.com/symbol/rmr",
"SPNC","The Spectranetics Corporation","14.84","633656706.76","n/a","1992","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/spnc",
"ULTI","The Ultimate Software Group, Inc.","179.22","5169935324.52","n/a","1998","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/ulti",
"YORW","The York Water Company","30.1","386067024.7","n/a","n/a","Public Utilities","Water Supply","http://www.nasdaq.com/symbol/yorw",
"TST","TheStreet, Inc.","1.16","40866428.8","n/a","n/a","Consumer Services","Newspapers/Magazines","http://www.nasdaq.com/symbol/tst",
"TCRD","THL Credit, Inc.","10.47","348765437.1","n/a","2010","n/a","n/a","http://www.nasdaq.com/symbol/tcrd",
"THLD","Threshold Pharmaceuticals, Inc.","0.5299","37865095.5641","n/a","2005","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/thld",
"TICC","TICC Capital Corp.","5.16","265633750.44","n/a","2003","n/a","n/a","http://www.nasdaq.com/symbol/ticc",
"TTS","Tile Shop Hldgs, Inc.","13.85","712415926.05","n/a","n/a","Consumer Services","Home Furnishings","http://www.nasdaq.com/symbol/tts",
"TSBK","Timberland Bancorp, Inc.","12.5","87436850","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/tsbk",
"TIPT","Tiptree Financial Inc.","5.8","249557510.6","n/a","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/tipt",
"TITN","Titan Machinery Inc.","12.4","267520489.2","n/a","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/titn",
"TTNP","Titan Pharmaceuticals, Inc.","3.79","76026096.24","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/ttnp",
"TIVO","TiVo Inc.","7.89","771986777.22","n/a","1999","Consumer Services","Television Services","http://www.nasdaq.com/symbol/tivo",
"TMUS","T-Mobile US, Inc.","37.09","30355224801.52","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tmus",
"TMUSP","T-Mobile US, Inc.","64.43","0","n/a","n/a","Public Utilities","Telecommunications Equipment","http://www.nasdaq.com/symbol/tmusp",
"TBRA","Tobira Therapeutics, Inc.","8.15","153347865.35","n/a","2013","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tbra",
"TKAI","Tokai Pharmaceuticals, Inc.","6.14","138918476.26","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tkai",
"TNXP","Tonix Pharmaceuticals Holding Corp.","2.48","46805694.72","n/a","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/tnxp",
"TORM          ","TOR Minerals International Inc","3.55","10699778.1","n/a","1988","Basic Industries","Major Chemicals","http://www.nasdaq.com/symbol/torm          ",
"TRCH","Torchlight Energy Resources, Inc.","0.61","19056566.53","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/trch",
"TWER","Towerstream Corporation","0.1999","13348828.0471","n/a","n/a","Consumer Services","Telecommunications Equipment","http://www.nasdaq.com/symbol/twer",
"CLUB","Town Sports International Holdings, Inc.","1.94","48504677.34","n/a","2006","Consumer Services","Hotels/Resorts","http://www.nasdaq.com/symbol/club",
"TOWN","Towne Bank","18.35","945957767.2","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/town",
"TCON","TRACON Pharmaceuticals, Inc.","6.98","85052989.16","n/a","2015","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/tcon",
"TSCO","Tractor Supply Company","90.08","12047337393.92","n/a","1994","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/tsco",
"TWMC","Trans World Entertainment Corp.","3.74","116220413.98","n/a","n/a","Consumer Services","Consumer Electronics/Video Chains","http://www.nasdaq.com/symbol/twmc",
"TACT","TransAct Technologies Incorporated","8.11","62891363.12","n/a","1996","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/tact",
"TRNS","Transcat, Inc.","10","69060100","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/trns",
"TBIO","Transgenomic, Inc.","0.72","10019297.52","n/a","2000","Capital Goods","Biotechnology: Laboratory Analytical Instruments","http://www.nasdaq.com/symbol/tbio",
"TZOO","Travelzoo Inc.","8.16","120200504.64","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tzoo",
"TRVN","Trevena, Inc.","7.82","407969071.56","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/trvn",
"TCBK","TriCo Bancshares","26","592414498","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/tcbk",
"TRS","TriMas Corporation","17.41","789239103.56","n/a","2007","Capital Goods","Industrial Specialties","http://www.nasdaq.com/symbol/trs",
"TRMB","Trimble Navigation Limited","24.65","6184693923.3","n/a","1990","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/trmb",
"TRIP","TripAdvisor, Inc.","66.54","9665944345.26","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/trip",
"TSC","TriState Capital Holdings, Inc.","12.74","361640544.72","n/a","2013","Finance","Major Banks","http://www.nasdaq.com/symbol/tsc",
"TBK","Triumph Bancorp, Inc.","15.57","280541645.73","n/a","2014","Finance","Major Banks","http://www.nasdaq.com/symbol/tbk",
"TROV","TrovaGene, Inc.","5.81","172892876.1","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trov",
"TROVU","TrovaGene, Inc.","17.69","0","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trovu",
"TROVW","TrovaGene, Inc.","5.1","0","n/a","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/trovw",
"TRUE","TrueCar, Inc.","6.03","503619316.74","n/a","2014","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/true",
"THST","Truett-Hurst, Inc.","1.72","7229603.76","n/a","2013","Consumer Non-Durables","Beverages (Production/Distribution)","http://www.nasdaq.com/symbol/thst",
"TRST","TrustCo Bank Corp NY","5.93","565535649.75","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trst",
"TRMK","Trustmark Corporation","23.2","1568561883.2","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trmk",
"TSRI","TSR, Inc.","3.82","7495076.84","n/a","n/a","Technology","EDP Services","http://www.nasdaq.com/symbol/tsri",
"TTMI","TTM Technologies, Inc.","6.69","665194674.48","n/a","2000","Technology","Electrical Products","http://www.nasdaq.com/symbol/ttmi",
"TUBE","TubeMogul, Inc.","12.17","432756693.17","n/a","2014","Technology","Computer Software: Prepackaged Software","http://www.nasdaq.com/symbol/tube",
"TUES","Tuesday Morning Corp.","7.74","343274209.02","n/a","1999","Consumer Services","Department/Specialty Retail Stores","http://www.nasdaq.com/symbol/tues",
"HEAR","Turtle Beach Corporation","1.21","51446920.36","n/a","n/a","Consumer Durables","Telecommunications Equipment","http://www.nasdaq.com/symbol/hear",
"TUTI","Tuttle Tactical Management Multi-Strategy Income ETF","22.08","39744000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tuti",
"TUTT","Tuttle Tactical Management U.S. Core ETF","21.37","64110000","n/a","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tutt",
"FOX","Twenty-First Century Fox, Inc.","28.14","53971617353.22","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/fox",
"FOXA","Twenty-First Century Fox, Inc.","27.82","33966549659.38","n/a","n/a","Consumer Services","Television Services","http://www.nasdaq.com/symbol/foxa",
"TWIN","Twin Disc, Incorporated","10.49","119063325.26","n/a","n/a","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/twin",
"TRCB","Two River Bancorp","9.12","72255717.12","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/trcb",
"USCR","U S Concrete, Inc.","54.76","832036363.36","n/a","n/a","Capital Goods","Building Materials","http://www.nasdaq.com/symbol/uscr",
"PRTS","U.S. Auto Parts Network, Inc.","2.93","99856826.04","n/a","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/prts",
"USEG","U.S. Energy Corp.","0.398","11283706.756","n/a","n/a","Energy","Oil & Gas Production","http://www.nasdaq.com/symbol/useg",
"GROW","U.S. Global Investors, Inc.","1.65","25219581.75","n/a","n/a","Finance","Investment Managers","http://www.nasdaq.com/symbol/grow",
"UBNT","Ubiquiti Networks, Inc.","31.72","2631361528.64","n/a","2011","Technology","Radio And Television Broadcasting And Communications Equipment","http://www.nasdaq.com/symbol/ubnt",
"UFPT","UFP Technologies, Inc.","22.98","164036249.64","n/a","1993","Capital Goods","Containers/Packaging","http://www.nasdaq.com/symbol/ufpt",
"ULTA","Ulta Salon, Cosmetics & Fragrance, Inc.","190.02","12104157897.78","n/a","2007","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/ulta",
"UCTT","Ultra Clean Holdings, Inc.","5.33","172694185.3","n/a","2004","Technology","Semiconductors","http://www.nasdaq.com/symbol/uctt",
"RARE","Ultragenyx Pharmaceutical Inc.","58.7","2288100406.8","n/a","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/rare",
"ULBI","Ultralife Corporation","4.98","76313131.56","n/a","1992","Miscellaneous","Industrial Machinery/Components","http://www.nasdaq.com/symbol/ulbi",
"UTEK","Ultratech, Inc.","20.93","555111236.68","n/a","1993","Technology","Industrial Machinery/Components","http://www.nasdaq.com/symbol/utek",
"UMBF","UMB Financial Corporation","52.58","2604330357.86","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/umbf",
"UMPQ","Umpqua Holdings Corporation","16.08","3542456304.72","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/umpq",
"UNAM","Unico American Corporation","9.7","51694336.1","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/unam",
"UNIS","Unilife Corporation","0.935","155757928.7","n/a","n/a","Health Care","Medical/Dental Instruments","http://www.nasdaq.com/symbol/unis",
"UBSH","Union Bankshares Corporation","23.54","1037387273.12","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsh",
"UNB","Union Bankshares, Inc.","28.43","126718963.61","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/unb",
"UNXL","Uni-Pixel, Inc.","0.73","14280697.27","n/a","n/a","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/unxl",
"UBCP","United Bancorp, Inc.","9.21","49526351.34","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubcp",
"UBOH","United Bancshares, Inc.","18.47","60946474.85","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/uboh",
"UBSI","United Bankshares, Inc.","36.93","2571487306.56","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubsi",
"UCBA","United Community Bancorp","13.66","57390113.16","n/a","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ucba",
"UCBI","United Community Banks, Inc.","18.35","1312045240.05","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ucbi",
"UCFC","United Community Financial Corp.","5.93","282412140.51","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ucfc",
"UDF","United Development Funding IV","3.2","98152403.2","n/a","n/a","Consumer Services","Real Estate Investment Trusts","http://www.nasdaq.com/symbol/udf",
"UBNK","United Financial Bancorp, Inc.","12.39","619126788.42","n/a","n/a","Finance","Banks","http://www.nasdaq.com/symbol/ubnk",
"UFCS","United Fire Group, Inc","41.38","1042793462.36","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/ufcs",
"UIHC","United Insurance Holdings Corp.","17.49","376356553.65","n/a","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/uihc",
"UNFI","United Natural Foods, Inc.","38.47","1936273963.5","n/a","1996","Consumer Non-Durables","Food Distributors","http://www.nasdaq.com/symbol/unfi",
"UNTD","United Online, Inc.","12.1","180803717.6","n/a","n/a","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/untd",
"UBFO","United Security Bancshares","4.9899","80094910.7994","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ubfo",
"USBI","United Security Bancshares, Inc.","8.5","51367982","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/usbi",
"USLM","United States Lime & Minerals, Inc.","53.58","298101385.02","n/a","n/a","Basic Industries","Mining & Quarrying of Nonmetallic Minerals (No Fuels)","http://www.nasdaq.com/symbol/uslm",
"UTHR","United Therapeutics Corporation","126.69","5745739390.74","n/a","1999","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/uthr",
"UG","United-Guardian, Inc.","22.0399","101305055.9161","n/a","n/a","Consumer Non-Durables","Package Goods/Cosmetics","http://www.nasdaq.com/symbol/ug",
"UNTY","Unity Bancorp, Inc.","10.47","88526174.34","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/unty",
"OLED","Universal Display Corporation","51.51","2411912378.58","n/a","n/a","Capital Goods","Electrical Products","http://www.nasdaq.com/symbol/oled",
